"Mês Ano";"Área de atuação (Função)";"Subfunção";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"09/2024";"10 - Saúde";"571 - Desenvolvimento científico";"157.380.177,69";"76.032.625,79";"79.696.549,15";"11.588.256,96";
"09/2024";"10 - Saúde";"122 - Administração geral";"990.475.775,62";"1.435.480.148,16";"1.419.915.742,80";"2.727.290,56";
"09/2024";"10 - Saúde";"305 - Vigilância epidemiológica";"806.739.678,42";"636.456.590,38";"745.296.945,98";"58.008.419,42";
"09/2024";"10 - Saúde";"301 - Atenção básica";"2.720.926.493,82";"3.063.128.050,61";"2.984.996.548,96";"11.916.102,61";
"09/2024";"10 - Saúde";"331 - Proteção e benefícios ao trabalhador";"47.650.522,26";"105.634.875,39";"105.968.463,57";"0,00";
"09/2024";"10 - Saúde";"125 - Normatização e fiscalização";"1.547.069,12";"2.038.163,66";"827.509,17";"401.868,47";
"09/2024";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"6.452.580.016,43";"6.469.001.186,62";"6.339.687.306,82";"40.499.828,90";
"10/2024";"10 - Saúde";"541 - Preservação e conservação ambiental";"0,00";"0,00";"0,00";"669.356,38";
"10/2024";"10 - Saúde";"846 - Outros encargos especiais";"11.575.560,90";"78.008.973,34";"94.390.359,00";"0,00";
"10/2024";"10 - Saúde";"211 - Relações diplomáticas";"0,00";"1.559.852,39";"2.036.845,95";"0,00";
"10/2024";"10 - Saúde";"422 - Direitos individuais, coletivos e difusos";"17.142,92";"782.241,29";"706.536,47";"0,00";
"10/2024";"10 - Saúde";"125 - Normatização e fiscalização";"2.962.521,83";"3.439.892,55";"3.827.918,38";"1.227.040,00";
"10/2024";"10 - Saúde";"306 - Alimentação e nutrição";"1.478.945,64";"172.378,94";"172.378,94";"249.670,00";
"10/2024";"10 - Saúde";"391 - Patrimônio histórico, artístico e arqueológico";"100.079,84";"154.061,69";"373.599,29";"4.125,00";
"10/2024";"10 - Saúde";"131 - Comunicação social";"57.300.000,00";"7.134.230,63";"8.140.316,05";"528.423,51";
"10/2024";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"13.192.715,80";"7.049.771,65";"5.044.357,14";"112.445,24";
"10/2024";"10 - Saúde";"121 - Planejamento e orçamento";"201.334,84";"11.338.731,02";"64.754,34";"645.282,00";
"10/2024";"10 - Saúde";"572 - Desenvolvimento tecnológico e engenharia";"591.249,85";"1.435.248,59";"4.732.108,42";"11.236.770,70";
"10/2024";"10 - Saúde";"126 - Tecnologia da informação";"11.357.448,07";"28.240.824,30";"21.128.577,37";"2.133.459,45";
"10/2024";"10 - Saúde";"512 - Saneamento básico urbano";"- 226.251,57";"1.792.058,78";"1.792.058,78";"8.706.193,95";
"10/2024";"10 - Saúde";"511 - Saneamento básico rural";"17.916.523,97";"12.670.690,44";"9.228.873,46";"7.969.837,86";
"10/2024";"10 - Saúde";"128 - Formação de recursos humanos";"201.250.032,45";"193.774.711,06";"220.263.336,62";"145.333,24";
"10/2024";"10 - Saúde";"305 - Vigilância epidemiológica";"920.758.718,00";"957.050.766,65";"968.161.493,22";"109.672.481,06";
"10/2024";"10 - Saúde";"331 - Proteção e benefícios ao trabalhador";"214.849.677,99";"94.124.774,30";"94.867.078,45";"10.148,80";
"10/2024";"10 - Saúde";"122 - Administração geral";"1.132.825.674,41";"1.556.537.408,13";"813.153.724,22";"873.317,93";
"10/2024";"10 - Saúde";"423 - Assistência aos povos indígenas";"172.429.462,78";"369.123.586,08";"369.655.595,13";"5.298.597,31";
"10/2024";"10 - Saúde";"304 - Vigilância sanitária";"8.594.185,59";"29.379.470,69";"28.233.704,17";"279.891,83";
"10/2024";"10 - Saúde";"571 - Desenvolvimento científico";"96.825.650,91";"90.309.888,01";"113.151.957,29";"56.290.544,94";
"10/2024";"10 - Saúde";"301 - Atenção básica";"3.179.558.750,62";"3.127.346.905,09";"3.100.027.439,10";"2.988.646,02";
"10/2024";"10 - Saúde";"303 - Suporte profilático e terapêutico";"1.744.683.415,36";"2.052.613.880,31";"2.493.018.310,29";"150.089.789,53";
"10/2024";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"7.057.988.324,03";"5.821.335.651,32";"5.871.438.236,86";"62.584.498,26";
"11/2024";"10 - Saúde";"846 - Outros encargos especiais";"908.490,63";"154.042.988,72";"154.042.988,72";"0,00";
"11/2024";"10 - Saúde";"306 - Alimentação e nutrição";"43.207,10";"1.306.603,80";"61.992,62";"69.310,00";
"11/2024";"10 - Saúde";"121 - Planejamento e orçamento";"19.909,85";"55.950,28";"10.224.637,48";"5.108,68";
"11/2024";"10 - Saúde";"422 - Direitos individuais, coletivos e difusos";"1.234.835,00";"1.090.061,22";"1.062.569,18";"5.811.676,00";
"11/2024";"10 - Saúde";"512 - Saneamento básico urbano";"53.201.738,56";"531.156,48";"531.156,48";"12.187.023,17";
"11/2024";"10 - Saúde";"391 - Patrimônio histórico, artístico e arqueológico";"241.421,39";"122.100,06";"131.004,75";"4.125,00";
"11/2024";"10 - Saúde";"131 - Comunicação social";"30.877.703,68";"23.038.154,26";"20.535.860,39";"554.903,97";
"11/2024";"10 - Saúde";"126 - Tecnologia da informação";"26.127.143,26";"47.063.837,56";"55.033.173,84";"838.250,37";
"11/2024";"10 - Saúde";"304 - Vigilância sanitária";"10.326.790,43";"25.735.451,22";"26.945.094,40";"2.217,31";
"11/2024";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"5.556.667,11";"5.473.922,11";"12.959.452,64";"1.956.304,61";
"11/2024";"10 - Saúde";"541 - Preservação e conservação ambiental";"0,00";"0,00";"0,00";"1.900,00";
"11/2024";"10 - Saúde";"125 - Normatização e fiscalização";"878.333,23";"4.561.162,71";"1.804.476,08";"19.736,94";
"11/2024";"10 - Saúde";"511 - Saneamento básico rural";"26.394.009,19";"8.246.563,98";"9.368.987,15";"8.607.034,55";
"11/2024";"10 - Saúde";"331 - Proteção e benefícios ao trabalhador";"20.814.053,94";"95.945.182,62";"95.028.979,63";"0,00";
"11/2024";"10 - Saúde";"305 - Vigilância epidemiológica";"821.816.929,52";"1.065.513.723,05";"842.784.687,81";"87.328.039,81";
"11/2024";"10 - Saúde";"572 - Desenvolvimento tecnológico e engenharia";"3.847.770,05";"4.239.469,57";"978.960,68";"27.560.732,88";
"11/2024";"10 - Saúde";"423 - Assistência aos povos indígenas";"145.195.788,98";"132.254.684,93";"111.966.924,92";"1.379.593,03";
"11/2024";"10 - Saúde";"122 - Administração geral";"1.136.818.377,17";"1.574.690.774,69";"2.192.494.169,89";"2.109.975,47";
"11/2024";"10 - Saúde";"303 - Suporte profilático e terapêutico";"1.448.700.251,03";"2.126.646.374,18";"2.550.335.453,25";"35.189.427,52";
"11/2024";"10 - Saúde";"128 - Formação de recursos humanos";"178.491.769,94";"159.395.286,03";"158.711.213,42";"316.188,71";
"11/2024";"10 - Saúde";"301 - Atenção básica";"5.682.529.719,94";"3.303.441.418,91";"3.355.713.786,11";"72.069.428,98";
"11/2024";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"6.780.118.285,85";"7.427.772.738,99";"7.507.623.577,76";"184.706.983,58";
"11/2024";"10 - Saúde";"571 - Desenvolvimento científico";"186.529.806,12";"142.226.738,85";"74.927.014,18";"8.199.470,87";
"12/2024";"10 - Saúde";"124 - Controle interno";"0,00";"0,00";"0,00";"0,03";
"12/2024";"10 - Saúde";"211 - Relações diplomáticas";"0,00";"3.231.371,04";"413.814,25";"0,00";
"12/2024";"10 - Saúde";"846 - Outros encargos especiais";"- 1.868.943,74";"79.998.176,32";"79.998.176,32";"0,00";
"12/2024";"10 - Saúde";"422 - Direitos individuais, coletivos e difusos";"3.061,56";"3.061,56";"105.969,10";"0,00";
"12/2024";"10 - Saúde";"541 - Preservação e conservação ambiental";"400.000,00";"0,00";"0,00";"511.200,00";
"12/2024";"10 - Saúde";"391 - Patrimônio histórico, artístico e arqueológico";"21.407,73";"255.312,32";"82.743,53";"27.657,25";
"12/2024";"10 - Saúde";"125 - Normatização e fiscalização";"3.129.614,46";"3.626.087,40";"6.413.834,27";"183.308,80";
"12/2024";"10 - Saúde";"306 - Alimentação e nutrição";"145.928.928,12";"5.951,79";"1.250.562,97";"139.880,00";
"12/2024";"10 - Saúde";"126 - Tecnologia da informação";"87.128.026,93";"22.217.666,83";"25.258.634,48";"867.033,74";
"12/2024";"10 - Saúde";"572 - Desenvolvimento tecnológico e engenharia";"787.377.682,03";"2.801.773,21";"5.064.714,87";"2.327.322,46";
"12/2024";"10 - Saúde";"512 - Saneamento básico urbano";"15.908.755,33";"14.608.208,60";"13.548.975,99";"26.258.138,21";
"12/2024";"10 - Saúde";"131 - Comunicação social";"39.382,89";"13.560.171,14";"15.186.346,57";"454.414,56";
"12/2024";"10 - Saúde";"121 - Planejamento e orçamento";"3.335.635,38";"3.194.977,69";"6.716.069,26";"13.722,98";
"12/2024";"10 - Saúde";"304 - Vigilância sanitária";"51.059.879,62";"62.984.860,96";"63.021.176,01";"34.151,83";
"12/2024";"10 - Saúde";"305 - Vigilância epidemiológica";"1.335.698.532,86";"1.617.566.588,70";"1.877.555.149,38";"78.043.766,52";
"12/2024";"10 - Saúde";"128 - Formação de recursos humanos";"48.383.883,89";"194.459.957,48";"318.951.864,96";"17.255.393,37";
"12/2024";"10 - Saúde";"122 - Administração geral";"1.757.802.468,36";"2.503.636.205,77";"1.745.519.288,19";"4.427.972,36";
"12/2024";"10 - Saúde";"331 - Proteção e benefícios ao trabalhador";"8.417.925,30";"94.649.591,27";"96.243.321,97";"0,00";
"12/2024";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"23.088.861,48";"10.670.634,52";"12.054.443,89";"1.582.043,81";
"12/2024";"10 - Saúde";"511 - Saneamento básico rural";"216.608.619,62";"8.162.745,42";"9.437.505,21";"9.498.697,37";
"12/2024";"10 - Saúde";"301 - Atenção básica";"4.299.984.672,79";"6.019.910.093,40";"5.954.898.188,04";"78.879.814,94";
"12/2024";"10 - Saúde";"571 - Desenvolvimento científico";"866.932.625,01";"394.205.445,78";"235.195.958,95";"66.572.092,37";
"12/2024";"10 - Saúde";"423 - Assistência aos povos indígenas";"635.574.391,12";"600.614.341,76";"602.784.348,82";"3.035.011,19";
"12/2024";"10 - Saúde";"303 - Suporte profilático e terapêutico";"2.325.209.295,92";"3.060.920.200,31";"3.394.834.543,39";"30.509.348,93";
"12/2024";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"8.209.347.981,05";"9.432.574.148,66";"9.514.140.640,97";"180.954.171,84";
